sro,sro_name,page,segment_no,segment_hi,village_hi,vcode,land_rate,shop_single_land,shop_multi,office,extra,flag
sadar1,Sadar-1,64,43,नेता जी सुबाष चन्द्र बोष चौक के बाद से सरस्वती शिशु मंदिर होत हुए ग्रीन सिटी तिराहे तक,नथमलपुर,0039,32000,,,,,
sadar1,Sadar-1,64,43,नेता जी सुबाष चन्द्र बोष चौक के बाद से सरस्वती शिशु मंदिर होत हुए ग्रीन सिटी तिराहे तक,पट्टन,0025,32000,,,,,
sadar1,Sadar-1,64,44,ग्रीन सिटी तिराहे से एम0पी0 पाल्टेकनिक होते हुए 10 नं0 बोरिंग तक,नथमलपुर,0039,23500,,,,,
sadar1,Sadar-1,64,44,ग्रीन सिटी तिराहे से एम0पी0 पाल्टेकनिक होते हुए 10 नं0 बोरिंग तक,पट्टन,0025,23500,,,,,
sadar1,Sadar-1,64,44,ग्रीन सिटी तिराहे से एम0पी0 पाल्टेकनिक होते हुए 10 नं0 बोरिंग तक,लच्छीपुर,0018,23500,,,,,
sadar1,Sadar-1,64,45,जाफरा बाजार चौराहे से जय बहादुर खरे के मकान होते हुए काजीपुर तिराहा तक,काजीपुर कला,0075,27500,,,,,
sadar1,Sadar-1,64,45,जाफरा बाजार चौराहे से जय बहादुर खरे के मकान होते हुए काजीपुर तिराहा तक,जाफरा बाजार,0088,27500,,,,,
sadar1,Sadar-1,64,46,काजीपुर तिराहा के बाद से तिवारीपुर थाना होते हुए ट्रासफार्मर तक,काजीपुर कला,0075,27500,,,,,
sadar1,Sadar-1,64,46,काजीपुर तिराहा के बाद से तिवारीपुर थाना होते हुए ट्रासफार्मर तक,घोषीपुर,0100,27500,,,,,
sadar1,Sadar-1,64,46,काजीपुर तिराहा के बाद से तिवारीपुर थाना होते हुए ट्रासफार्मर तक,तिवारीपुर,0063,27500,,,,,
sadar1,Sadar-1,64,46,काजीपुर तिराहा के बाद से तिवारीपुर थाना होते हुए ट्रासफार्मर तक,बुलाकीपुर,0076,27500,,,,,
sadar1,Sadar-1,65,47,बेनीगंज चौराहे के बाद से आत्माराम वैद्यघर होते हुए दुर्गाबाडी रोड तक,अधियारी बाग,0058,27500,,,,,
sadar1,Sadar-1,65,47,बेनीगंज चौराहे के बाद से आत्माराम वैद्यघर होते हुए दुर्गाबाडी रोड तक,जाफरा बाजार,0088,27500,,,,,
sadar1,Sadar-1,65,47,बेनीगंज चौराहे के बाद से आत्माराम वैद्यघर होते हुए दुर्गाबाडी रोड तक,रूद्रपुर,0065,27500,,,,,
sadar1,Sadar-1,65,48,एल्युमीनियम फैक्ट्री चौराहा के बाद से रामप्रीत चौराहे तक,चकसा हुसैन,0031,30000,,,,,
sadar1,Sadar-1,65,48,एल्युमीनियम फैक्ट्री चौराहा के बाद से रामप्रीत चौराहे तक,बशारतपुर,0091,30000,,,,,
sadar1,Sadar-1,65,49,रामप्रीत चौराहे के बाद से प्रज्ञा स्कूल होते हुए स्पोर्स्ट कालेज तक,जं0 नकहा नं0 01,0029,32000,,,,,
sadar1,Sadar-1,65,49,रामप्रीत चौराहे के बाद से प्रज्ञा स्कूल होते हुए स्पोर्स्ट कालेज तक,जं0 नकहा नं0 02,0030,32000,,,,,
sadar1,Sadar-1,65,49,रामप्रीत चौराहे के बाद से प्रज्ञा स्कूल होते हुए स्पोर्स्ट कालेज तक,बशारतपुर,0091,32000,,,,,
sadar1,Sadar-1,65,50,हनुमान गडी से मिर्जापुर होते हुए एन0एच0 28 तक,बसंतपुर,0095,27500,,,,,
sadar1,Sadar-1,65,50,हनुमान गडी से मिर्जापुर होते हुए एन0एच0 28 तक,मिर्जापुर,0085,27500,,,,,
sadar1,Sadar-1,65,50,हनुमान गडी से मिर्जापुर होते हुए एन0एच0 28 तक,मुण्डेरी चक,0086,27500,,,,,
sadar1,Sadar-1,65,50,हनुमान गडी से मिर्जापुर होते हुए एन0एच0 28 तक,शेषपुर,0055,27500,,,,,
sadar1,Sadar-1,65,50,हनुमान गडी से मिर्जापुर होते हुए एन0एच0 28 तक,हनुमान चक,0011,27500,,,,,
sadar1,Sadar-1,65,51,हनुमान गडी चौराहे के बाद से इलाहीबाग चौराहे तक,इलाहीबाग,0099,27500,,,,,
sadar1,Sadar-1,65,51,हनुमान गडी चौराहे के बाद से इलाहीबाग चौराहे तक,मुण्डेरी चक,0086,27500,,,,,
